RUN	LogInSimulation	loginsimulation	1556555098655	 	3.1.1
REQUEST	2		request_2	1556555101996	1556555104857	OK	 
REQUEST	63		request_2	1556555101986	1556555104913	OK	 
REQUEST	48		request_10	1556555105209	1556555105283	OK	 
REQUEST	48		request_11	1556555105287	1556555105380	OK	 
REQUEST	9		request_10	1556555105374	1556555105446	OK	 
REQUEST	48		request_16	1556555105286	1556555105468	OK	 
REQUEST	48		request_29	1556555105287	1556555105476	OK	 
REQUEST	48		request_19	1556555105287	1556555105479	OK	 
REQUEST	48		request_21	1556555105287	1556555105497	OK	 
REQUEST	48		request_20	1556555105287	1556555105510	OK	 
REQUEST	48		request_18	1556555105287	1556555105512	OK	 
REQUEST	48		request_34	1556555105468	1556555105513	OK	 
REQUEST	48		request_37	1556555105476	1556555105522	OK	 
REQUEST	11		request_10	1556555105438	1556555105522	OK	 
REQUEST	48		request_38	1556555105480	1556555105523	OK	 
REQUEST	48		request_46	1556555105497	1556555105543	OK	 
REQUEST	54		request_10	1556555105474	1556555105551	OK	 
REQUEST	48		request_47	1556555105510	1556555105559	OK	 
REQUEST	48		request_49	1556555105513	1556555105560	OK	 
REQUEST	48		request_48	1556555105512	1556555105560	OK	 
REQUEST	53		request_10	1556555105485	1556555105573	OK	 
REQUEST	29		request_10	1556555105485	1556555105581	OK	 
REQUEST	23		request_10	1556555105517	1556555105601	OK	 
REQUEST	41		request_10	1556555105539	1556555105637	OK	 
REQUEST	25		request_10	1556555105528	1556555105656	OK	 
REQUEST	9		request_16	1556555105447	1556555105660	OK	 
REQUEST	9		request_18	1556555105448	1556555105660	OK	 
REQUEST	42		request_10	1556555105554	1556555105662	OK	 
REQUEST	80		request_10	1556555105564	1556555105689	OK	 
REQUEST	9		request_29	1556555105448	1556555105690	OK	 
REQUEST	9		request_11	1556555105448	1556555105717	OK	 
REQUEST	8		request_10	1556555105564	1556555105740	OK	 
REQUEST	54		request_11	1556555105553	1556555105746	OK	 
REQUEST	9		request_20	1556555105448	1556555105763	OK	 
REQUEST	9		request_37	1556555105660	1556555105764	OK	 
REQUEST	9		request_34	1556555105660	1556555105764	OK	 
REQUEST	72		request_10	1556555105564	1556555105769	OK	 
REQUEST	11		request_29	1556555105524	1556555105790	OK	 
REQUEST	23		request_11	1556555105603	1556555105791	OK	 
REQUEST	9		request_38	1556555105690	1556555105794	OK	 
REQUEST	9		request_21	1556555105448	1556555105815	OK	 
REQUEST	11		request_16	1556555105523	1556555105831	OK	 
REQUEST	39		request_10	1556555105644	1556555105860	OK	 
REQUEST	9		request_46	1556555105763	1556555105887	OK	 
REQUEST	9		request_47	1556555105764	1556555105887	OK	 
REQUEST	54		request_29	1556555105553	1556555105887	OK	 
REQUEST	54		request_16	1556555105552	1556555105887	OK	 
REQUEST	9		request_48	1556555105764	1556555105888	OK	 
REQUEST	9		request_19	1556555105448	1556555105903	OK	 
REQUEST	11		request_34	1556555105790	1556555105904	OK	 
REQUEST	53		request_16	1556555105575	1556555105904	OK	 
REQUEST	11		request_11	1556555105524	1556555105923	OK	 
REQUEST	53		request_29	1556555105575	1556555105925	OK	 
REQUEST	9		request_49	1556555105794	1556555105937	OK	 
REQUEST	42		request_11	1556555105664	1556555105940	OK	 
REQUEST	33		request_10	1556555105734	1556555105941	OK	 
REQUEST	39		request_11	1556555105862	1556555105958	OK	 
REQUEST	11		request_37	1556555105831	1556555105959	OK	 
REQUEST	29		request_29	1556555105583	1556555105960	OK	 
REQUEST	23		request_16	1556555105602	1556555105979	OK	 
REQUEST	29		request_16	1556555105583	1556555105980	OK	 
REQUEST	35		request_10	1556555105708	1556555105981	OK	 
REQUEST	81		request_10	1556555105734	1556555105981	OK	 
REQUEST	27		request_10	1556555105746	1556555105984	OK	 
REQUEST	17		request_10	1556555105719	1556555105985	OK	 
REQUEST	53		request_11	1556555105575	1556555105988	OK	 
REQUEST	32		request_10	1556555105730	1556555106006	OK	 
REQUEST	29		request_11	1556555105584	1556555106009	OK	 
REQUEST	26		request_10	1556555105734	1556555106013	OK	 
REQUEST	56		request_10	1556555105746	1556555106032	OK	 
REQUEST	54		request_34	1556555105887	1556555106033	OK	 
REQUEST	54		request_37	1556555105887	1556555106034	OK	 
REQUEST	23		request_29	1556555105603	1556555106063	OK	 
REQUEST	11		request_38	1556555105904	1556555106063	OK	 
REQUEST	53		request_34	1556555105904	1556555106064	OK	 
REQUEST	41		request_16	1556555105638	1556555106065	OK	 
REQUEST	41		request_29	1556555105639	1556555106065	OK	 
REQUEST	53		request_37	1556555105925	1556555106065	OK	 
REQUEST	19		request_10	1556555105826	1556555106066	OK	 
REQUEST	64		request_10	1556555105826	1556555106067	OK	 
REQUEST	41		request_11	1556555105639	1556555106072	OK	 
REQUEST	25		request_16	1556555105657	1556555106100	OK	 
REQUEST	11		request_46	1556555105960	1556555106101	OK	 
REQUEST	29		request_34	1556555105960	1556555106102	OK	 
REQUEST	25		request_29	1556555105658	1556555106102	OK	 
REQUEST	42		request_16	1556555105663	1556555106102	OK	 
REQUEST	26		request_11	1556555106014	1556555106111	OK	 
REQUEST	25		request_11	1556555105658	1556555106118	OK	 
REQUEST	8		request_11	1556555105743	1556555106138	OK	 
REQUEST	80		request_11	1556555105691	1556555106140	OK	 
REQUEST	23		request_34	1556555105979	1556555106153	OK	 
REQUEST	35		request_11	1556555105983	1556555106165	OK	 
REQUEST	42		request_29	1556555105664	1556555106173	OK	 
REQUEST	29		request_37	1556555105980	1556555106174	OK	 
REQUEST	11		request_20	1556555105524	1556555106181	OK	 
REQUEST	11		request_19	1556555105524	1556555106182	OK	 
REQUEST	54		request_38	1556555106033	1556555106182	OK	 
REQUEST	54		request_46	1556555106034	1556555106182	OK	 
REQUEST	80		request_16	1556555105690	1556555106183	OK	 
REQUEST	33		request_11	1556555105960	1556555106190	OK	 
REQUEST	72		request_11	1556555105771	1556555106209	OK	 
REQUEST	65		request_10	1556555105874	1556555106217	OK	 
REQUEST	80		request_29	1556555105691	1556555106241	OK	 
REQUEST	11		request_47	1556555106063	1556555106241	OK	 
REQUEST	23		request_37	1556555106063	1556555106241	OK	 
REQUEST	53		request_38	1556555106064	1556555106241	OK	 
REQUEST	41		request_34	1556555106065	1556555106242	OK	 
REQUEST	41		request_37	1556555106065	1556555106243	OK	 
REQUEST	53		request_46	1556555106065	1556555106243	OK	 
REQUEST	8		request_16	1556555105742	1556555106281	OK	 
REQUEST	8		request_29	1556555105743	1556555106282	OK	 
REQUEST	25		request_34	1556555106101	1556555106282	OK	 
REQUEST	11		request_48	1556555106101	1556555106282	OK	 
REQUEST	29		request_38	1556555106102	1556555106292	OK	 
REQUEST	42		request_34	1556555106102	1556555106292	OK	 
REQUEST	25		request_37	1556555106102	1556555106293	OK	 
REQUEST	48		request_12	1556555105287	1556555106290	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	48		request_13	1556555105288	1556555106293	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	48		request_15	1556555105288	1556555106295	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	81		request_11	1556555105983	1556555106296	OK	 
REQUEST	48		request_14	1556555105288	1556555106296	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
USER	LogInSimulation	48	END	1556555099663	1556555106303
REQUEST	59		request_10	1556555105960	1556555106320	OK	 
REQUEST	61		request_10	1556555105961	1556555106320	OK	 
REQUEST	21		request_10	1556555105992	1556555106362	OK	 
REQUEST	57		request_10	1556555106004	1556555106398	OK	 
REQUEST	11		request_21	1556555105524	1556555106425	OK	 
REQUEST	23		request_38	1556555106153	1556555106425	OK	 
REQUEST	11		request_18	1556555105524	1556555106425	OK	 
REQUEST	9		request_13	1556555105448	1556555106454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	9		request_14	1556555105448	1556555106457	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	9		request_15	1556555105449	1556555106458	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	9		request_12	1556555105448	1556555106460	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
USER	LogInSimulation	9	END	1556555099622	1556555106462
REQUEST	11		request_12	1556555105524	1556555106526	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	86		request_10	1556555106064	1556555106530	OK	 
REQUEST	11		request_13	1556555105524	1556555106530	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	11		request_14	1556555105525	1556555106531	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	78		request_10	1556555106065	1556555106534	OK	 
REQUEST	11		request_15	1556555105525	1556555106533	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_11	1556555105986	1556555106534	OK	 
REQUEST	54		request_12	1556555105553	1556555106554	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_15	1556555105554	1556555106557	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_13	1556555105553	1556555106558	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_14	1556555105553	1556555106560	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_20	1556555105553	1556555106566	OK	 
REQUEST	54		request_19	1556555105552	1556555106566	OK	 
REQUEST	42		request_37	1556555106173	1556555106567	OK	 
REQUEST	11		request_49	1556555106182	1556555106567	OK	 
REQUEST	29		request_46	1556555106174	1556555106567	OK	 
REQUEST	72		request_16	1556555105770	1556555106567	OK	 
REQUEST	72		request_29	1556555105771	1556555106567	OK	 
USER	LogInSimulation	11	END	1556555099644	1556555106568
REQUEST	53		request_13	1556555105576	1556555106577	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_12	1556555105576	1556555106579	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_14	1556555105576	1556555106581	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_15	1556555105576	1556555106582	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	29		request_15	1556555105584	1556555106586	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	29		request_12	1556555105584	1556555106588	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_47	1556555106182	1556555106591	OK	 
REQUEST	29		request_13	1556555105584	1556555106591	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	54		request_48	1556555106183	1556555106592	OK	 
REQUEST	80		request_34	1556555106183	1556555106592	OK	 
REQUEST	80		request_37	1556555106241	1556555106593	OK	 
REQUEST	23		request_46	1556555106242	1556555106593	OK	 
REQUEST	41		request_46	1556555106243	1556555106593	OK	 
REQUEST	41		request_38	1556555106242	1556555106593	OK	 
REQUEST	29		request_14	1556555105584	1556555106592	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_47	1556555106242	1556555106593	OK	 
REQUEST	53		request_48	1556555106243	1556555106594	OK	 
REQUEST	23		request_12	1556555105603	1556555106605	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_13	1556555105603	1556555106607	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_14	1556555105603	1556555106608	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_15	1556555105603	1556555106609	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	62		request_10	1556555106065	1556555106613	OK	 
REQUEST	6		request_10	1556555106065	1556555106617	OK	 
REQUEST	38		request_10	1556555106087	1556555106620	OK	 
REQUEST	32		request_11	1556555106009	1556555106634	OK	 
REQUEST	41		request_12	1556555105639	1556555106640	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_13	1556555105639	1556555106643	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_14	1556555105639	1556555106644	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_15	1556555105639	1556555106646	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	45		request_10	1556555106109	1556555106659	OK	 
REQUEST	88		request_10	1556555106114	1556555106661	OK	 
REQUEST	13		request_10	1556555106114	1556555106665	OK	 
REQUEST	25		request_12	1556555105658	1556555106659	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_12	1556555105664	1556555106667	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_13	1556555105665	1556555106670	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_13	1556555105658	1556555106671	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_14	1556555105665	1556555106671	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_14	1556555105658	1556555106675	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	42		request_15	1556555105665	1556555106675	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	25		request_15	1556555105658	1556555106677	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_34	1556555106281	1556555106685	OK	 
REQUEST	25		request_38	1556555106282	1556555106686	OK	 
REQUEST	29		request_47	1556555106292	1556555106686	OK	 
REQUEST	8		request_37	1556555106282	1556555106686	OK	 
REQUEST	25		request_46	1556555106293	1556555106686	OK	 
REQUEST	42		request_38	1556555106293	1556555106686	OK	 
REQUEST	39		request_16	1556555105862	1556555106688	OK	 
REQUEST	39		request_29	1556555105862	1556555106688	OK	 
REQUEST	24		request_10	1556555106124	1556555106690	OK	 
REQUEST	40		request_10	1556555106124	1556555106693	OK	 
REQUEST	80		request_12	1556555105691	1556555106695	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_13	1556555105691	1556555106699	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_14	1556555105691	1556555106700	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	80		request_15	1556555105691	1556555106702	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	16		request_10	1556555106124	1556555106713	OK	 
REQUEST	27		request_11	1556555105989	1556555106713	OK	 
REQUEST	96		request_10	1556555106124	1556555106716	OK	 
REQUEST	8		request_12	1556555105743	1556555106746	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_13	1556555105743	1556555106749	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_14	1556555105743	1556555106750	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	8		request_15	1556555105743	1556555106752	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_21	1556555105575	1556555106772	OK	 
REQUEST	53		request_19	1556555105575	1556555106774	OK	 
REQUEST	54		request_18	1556555105552	1556555106774	OK	 
REQUEST	54		request_21	1556555105553	1556555106774	OK	 
REQUEST	72		request_14	1556555105771	1556555106772	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_20	1556555105575	1556555106775	OK	 
REQUEST	29		request_20	1556555105583	1556555106776	OK	 
REQUEST	23		request_47	1556555106425	1556555106776	OK	 
REQUEST	72		request_15	1556555105771	1556555106775	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	70		request_10	1556555106167	1556555106776	OK	 
REQUEST	72		request_12	1556555105771	1556555106776	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_13	1556555105771	1556555106778	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	29		request_19	1556555105583	1556555106858	OK	 
REQUEST	53		request_18	1556555105575	1556555106858	OK	 
REQUEST	29		request_18	1556555105583	1556555106859	OK	 
REQUEST	33		request_16	1556555105959	1556555106859	OK	 
REQUEST	33		request_29	1556555105960	1556555106860	OK	 
REQUEST	35		request_16	1556555105982	1556555106861	OK	 
REQUEST	39		request_15	1556555105863	1556555106864	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	73		request_10	1556555106225	1556555106866	OK	 
REQUEST	39		request_12	1556555105862	1556555106867	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	39		request_13	1556555105863	1556555106868	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	39		request_14	1556555105863	1556555106870	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	33		request_13	1556555105960	1556555106960	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	33		request_12	1556555105960	1556555106963	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	33		request_14	1556555105960	1556555106964	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	33		request_15	1556555105960	1556555106966	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_11	1556555106034	1556555106977	OK	 
REQUEST	54		request_49	1556555106566	1556555106985	OK	 
REQUEST	29		request_21	1556555105583	1556555106985	OK	 
REQUEST	29		request_48	1556555106567	1556555106986	OK	 
REQUEST	72		request_34	1556555106567	1556555106986	OK	 
REQUEST	80		request_38	1556555106592	1556555106987	OK	 
REQUEST	42		request_46	1556555106567	1556555106987	OK	 
REQUEST	80		request_46	1556555106593	1556555106988	OK	 
REQUEST	23		request_48	1556555106593	1556555106988	OK	 
REQUEST	35		request_14	1556555105983	1556555106984	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	72		request_37	1556555106568	1556555106989	OK	 
USER	LogInSimulation	54	END	1556555099666	1556555106988
REQUEST	35		request_12	1556555105983	1556555106988	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	81		request_12	1556555105983	1556555106985	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	89		request_10	1556555106237	1556555106993	OK	 
REQUEST	35		request_13	1556555105983	1556555106993	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	41		request_47	1556555106593	1556555106995	OK	 
REQUEST	35		request_15	1556555105983	1556555106994	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	81		request_13	1556555105983	1556555106995	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_15	1556555105989	1556555106995	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	53		request_49	1556555106593	1556555107000	OK	 
REQUEST	81		request_14	1556555105984	1556555106999	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
USER	LogInSimulation	53	END	1556555099665	1556555107002
REQUEST	94		request_10	1556555106214	1556555107005	OK	 
REQUEST	27		request_12	1556555105989	1556555107000	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	81		request_15	1556555105984	1556555107001	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_12	1556555106009	1556555107010	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	26		request_15	1556555106015	1556555107016	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_13	1556555105989	1556555107017	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_12	1556555105986	1556555107017	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_13	1556555106009	1556555107018	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	26		request_14	1556555106015	1556555107021	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	27		request_14	1556555105989	1556555107022	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_13	1556555105987	1556555107022	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_14	1556555106009	1556555107025	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	26		request_12	1556555106014	1556555107027	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_14	1556555105987	1556555107029	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	32		request_15	1556555106009	1556555107030	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	26		request_13	1556555106015	1556555107031	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	17		request_15	1556555105987	1556555107032	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_12	1556555106035	1556555107036	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_13	1556555106035	1556555107038	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	1		request_10	1556555106237	1556555107039	OK	 
REQUEST	49		request_10	1556555106237	1556555107041	OK	 
REQUEST	41		request_48	1556555106593	1556555107043	OK	 
REQUEST	56		request_15	1556555106035	1556555107049	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	56		request_14	1556555106035	1556555107051	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	35		request_29	1556555105983	1556555107055	OK	 
REQUEST	81		request_16	1556555105982	1556555107056	OK	 
REQUEST	17		request_16	1556555105986	1556555107057	OK	 
REQUEST	81		request_29	1556555105983	1556555107059	OK	 
REQUEST	8		request_38	1556555106686	1556555107059	OK	 
REQUEST	25		request_47	1556555106686	1556555107059	OK	 
REQUEST	27		request_16	1556555105988	1556555107059	OK	 
REQUEST	42		request_47	1556555106686	1556555107059	OK	 
REQUEST	17		request_29	1556555105986	1556555107059	OK	 
REQUEST	8		request_46	1556555106686	1556555107060	OK	 
REQUEST	29		request_49	1556555106686	1556555107060	OK	 
REQUEST	25		request_48	1556555106687	1556555107060	OK	 
REQUEST	19		request_12	1556555106068	1556555107070	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_12	1556555106068	1556555107071	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	97		request_10	1556555106237	1556555107076	OK	 
REQUEST	64		request_15	1556555106069	1556555107075	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	19		request_13	1556555106069	1556555107074	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_14	1556555106069	1556555107078	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	19		request_14	1556555106069	1556555107078	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	64		request_13	1556555106069	1556555107080	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	19		request_15	1556555106069	1556555107080	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: no further information: localhost/127.0.0.1:4200
REQUEST	23		request_20	1556555105603	1556555107109	OK	 
REQUEST	25		request_20	1556555105658	1556555107109	OK	 
REQUEST	23		request_19	1556555105602	1556555107110	OK	 
REQUEST	64		request_11	1556555106068	1556555107111	OK	 
REQUEST	41		request_19	1556555105638	1556555107111	OK	 
REQUEST	41		request_20	1556555105638	1556555107111	OK	 
REQUEST	25		request_19	1556555105658	1556555107112	OK	 
REQUEST	23		request_21	1556555105603	1556555107112	OK	 
USER	LogInSimulation	29	END	1556555099656	1556555107114
REQUEST	19		request_11	1556555106068	1556555107124	OK	 
REQUEST	39		request_34	1556555106688	1556555107130	OK	 
REQUEST	39		request_37	1556555106688	1556555107131	OK	 
REQUEST	95		request_10	1556555106294	1556555107150	OK	 
REQUEST	31		request_10	1556555106294	1556555107153	OK	 
